| name                   | title                  | level | facing   | categories      | description                                                                                         | detail                                                                                                                                                      | remediation                                                                                | metadata                                                                                                                 | cache_key                                                                 |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_saved_posts_user_id\` on table \`public.saved_posts\` has not been used                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"saved_posts","type":"table","schema":"public"}                                                                  | unused_index_public_saved_posts_idx_saved_posts_user_id                   |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_profiles_verified_at\` on table \`public.profiles\` has not been used                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"profiles","type":"table","schema":"public"}                                                                     | unused_index_public_profiles_idx_profiles_verified_at                     |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_profiles_is_verified_verified_at\` on table \`public.profiles\` has not been used                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"profiles","type":"table","schema":"public"}                                                                     | unused_index_public_profiles_idx_profiles_is_verified_verified_at         |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_user_statistics_user_id\` on table \`public.user_statistics\` has not been used                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"user_statistics","type":"table","schema":"public"}                                                              | unused_index_public_user_statistics_idx_user_statistics_user_id           |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_profiles_is_private\` on table \`public.profiles\` has not been used                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"profiles","type":"table","schema":"public"}                                                                     | unused_index_public_profiles_idx_profiles_is_private                      |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_follow_requests_requester\` on table \`public.follow_requests\` has not been used                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"follow_requests","type":"table","schema":"public"}                                                              | unused_index_public_follow_requests_idx_follow_requests_requester         |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_follow_requests_recipient\` on table \`public.follow_requests\` has not been used                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"follow_requests","type":"table","schema":"public"}                                                              | unused_index_public_follow_requests_idx_follow_requests_recipient         |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_follow_requests_recipient_status\` on table \`public.follow_requests\` has not been used                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"follow_requests","type":"table","schema":"public"}                                                              | unused_index_public_follow_requests_idx_follow_requests_recipient_status  |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_follow_requests_created_at\` on table \`public.follow_requests\` has not been used                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"follow_requests","type":"table","schema":"public"}                                                              | unused_index_public_follow_requests_idx_follow_requests_created_at        |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_message_reactions_message_id\` on table \`public.message_reactions\` has not been used                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"message_reactions","type":"table","schema":"public"}                                                            | unused_index_public_message_reactions_idx_message_reactions_message_id    |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_message_reactions_user_id\` on table \`public.message_reactions\` has not been used                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"message_reactions","type":"table","schema":"public"}                                                            | unused_index_public_message_reactions_idx_message_reactions_user_id       |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_messages_is_deleted\` on table \`public.messages\` has not been used                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"messages","type":"table","schema":"public"}                                                                     | unused_index_public_messages_idx_messages_is_deleted                      |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_messages_is_edited\` on table \`public.messages\` has not been used                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"messages","type":"table","schema":"public"}                                                                     | unused_index_public_messages_idx_messages_is_edited                       |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_profiles_is_online\` on table \`public.profiles\` has not been used                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"profiles","type":"table","schema":"public"}                                                                     | unused_index_public_profiles_idx_profiles_is_online                       |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_profiles_last_seen\` on table \`public.profiles\` has not been used                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"profiles","type":"table","schema":"public"}                                                                     | unused_index_public_profiles_idx_profiles_last_seen                       |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_profiles_creator\` on table \`public.profiles\` has not been used                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"profiles","type":"table","schema":"public"}                                                                     | unused_index_public_profiles_idx_profiles_creator                         |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_profiles_premium\` on table \`public.profiles\` has not been used                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"profiles","type":"table","schema":"public"}                                                                     | unused_index_public_profiles_idx_profiles_premium                         |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_profiles_popular\` on table \`public.profiles\` has not been used                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"profiles","type":"table","schema":"public"}                                                                     | unused_index_public_profiles_idx_profiles_popular                         |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_profiles_active\` on table \`public.profiles\` has not been used                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"profiles","type":"table","schema":"public"}                                                                     | unused_index_public_profiles_idx_profiles_active                          |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_profiles_badges\` on table \`public.profiles\` has not been used                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"profiles","type":"table","schema":"public"}                                                                     | unused_index_public_profiles_idx_profiles_badges                          |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_followers_following_id\` on table \`public.followers\` has not been used                                                                        | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"followers","type":"table","schema":"public"}                                                                    | unused_index_public_followers_idx_followers_following_id                  |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_followers_follower_id\` on table \`public.followers\` has not been used                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"followers","type":"table","schema":"public"}                                                                    | unused_index_public_followers_idx_followers_follower_id                   |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_activity_logs_user_id\` on table \`public.activity_logs\` has not been used                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"activity_logs","type":"table","schema":"public"}                                                                | unused_index_public_activity_logs_idx_activity_logs_user_id               |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_activity_logs_created_at\` on table \`public.activity_logs\` has not been used                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"activity_logs","type":"table","schema":"public"}                                                                | unused_index_public_activity_logs_idx_activity_logs_created_at            |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_admins_role\` on table \`public.admins\` has not been used                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"admins","type":"table","schema":"public"}                                                                       | unused_index_public_admins_idx_admins_role                                |
| unused_index           | Unused Index           | INFO  | EXTERNAL | ["PERFORMANCE"] | Detects if an index has never been used and may be a candidate for removal.                         | Index \`idx_admins_is_active\` on table \`public.admins\` has not been used                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0005_unused_index           | {"name":"admins","type":"table","schema":"public"}                                                                       | unused_index_public_admins_idx_admins_is_active                           |
